Circuit.ieee123, {7A2C6B38-75F4-49B7-97C7-99E9AF138F8C}
ZData=723=6, {65B23372-DF34-4642-B25F-07A87551925E}
ZData=724=1, {BA00D8BE-A823-4D82-8AF6-CD08A6BBC87F}
ZData=724=2, {DAFC3CA2-D948-4402-9191-46111BB02990}
ZData=724=3, {D6B1AACC-EED1-4487-8A41-E345E676AAB5}
ZData=724=4, {8A6159D5-9030-41EF-AA48-7F46B6E5BD88}
ZData=724=5, {A7060F86-68BE-4879-BDC3-15819324A30E}
ZData=724=6, {EBA159A1-F713-41B7-85AC-76BFD1DE12F8}
NormAmps=OpLimI_112.4_149.9=1, {32DA102C-62B1-4EC0-8E42-7E5368A7FCA7}
EmergAmps=OpLimI_112.4_149.9=1, {83269A90-2C6C-462D-B59E-9F55ACBE6BCD}
NormAmps=OpLimI_28.1_37.5=1, {06B44E1E-A772-4F83-94CF-2F078452C431}
EmergAmps=OpLimI_28.1_37.5=1, {3B1A13D1-86AF-40C4-B7E9-D05028AF019A}
NormAmps=OpLimI_763.3_1040.9=1, {0E62EF34-5752-43BA-9048-75EC1FFE6377}
EmergAmps=OpLimI_763.3_1040.9=1, {7B7767DF-AD08-47F0-AE50-FEAF8A9FC20A}
NormAmps=OpLimI_22.9_31.2=1, {E45E4824-1D23-445B-8129-8169E7FE5D21}
EmergAmps=OpLimI_22.9_31.2=1, {F517093F-505E-4C7B-81B0-105B7A558CED}
NormAmps=OpLimI_915.9_1249.0=1, {CCF3A651-20F4-4007-9427-2EDBCBC840A5}
EmergAmps=OpLimI_915.9_1249.0=1, {CFAB2B1C-B241-43F4-9ADF-A679E0227E35}
NormAmps=OpLimI_400.0_600.0=1, {E23D76AF-5A3B-4378-94F9-DD570329A03C}
EmergAmps=OpLimI_400.0_600.0=1, {F61F53A2-0B05-476A-AC01-A9621F0BE61F}
